00123,490,37.788836,-122.419344
00124,158,37.784416,-122.391014
00125,409,37.734470,-122.471517
00126,58,37.775432,-122.413793
00127,512,37.791398,-122.402616
00128,401,37.787405,-122.408215
00129,893,37.783765,-122.402035
00130,511,37.777063,-122.431439
00131,1095,37.775840,-122.414268
00132,426,37.822068,-122.478896
00133,490,37.785643,-122.405884
00134,220,37.787980,-122.403530
00135,78,37.780701,-122.417087
00136,464,37.782405,-122.406017
00137,212,37.768089,-122.422466
00138,1080,37.770968,-122.407178
00139,30,37.773452,-122.434847
00140,181,37.770580,-122.422366
00141,949,37.786416,-122.445600
00142,1357,37.778554,-122.408741
00143,143,37.773351,-122.436676
00144,150,37.762279,-122.403310
00145,91,37.742197,-122.425289
00146,633,37.788475,-122.421051
00147,607,37.790947,-122.422588
00148,149,37.773983,-122.438908
00149,208,37.772099,-122.410836
00150,54,37.766270,-122.401881
00151,194,37.781142,-122.404340
00152,280,37.784319,-122.391071
00153,1287,37.786897,-122.423187
00154,1407,37.781478,-122.408236
00155,310,37.797180,-122.412161
00156,82,37.792815,-122.417843
00157,49,37.781503,-122.404635
00158,361,37.785300,-122.396800
00159,103,37.764974,-122.449060
00160,71,37.783197,-122.393748
00161,461,37.793521,-122.421297
00162,321,37.767196,-122.419906
00163,1014,37.800460,-122.437876
00164,58,37.795374,-122.398840
00165,358,37.784793,-122.400243
00166,393,37.794881,-122.423392
00167,1163,37.599862,-122.383350
00168,993,37.781809,-122.427328
00169,282,37.777464,-122.416492
00170,212,37.798531,-122.401299
00171,285,37.761566,-122.476710
00172,1062,37.769754,-122.415597
00173,1152,37.766678,-122.401822
00174,332,37.771463,-122.432135
00175,319,37.750662,-122.420627
00176,551,37.786679,-122.421897
00177,1150,37.790648,-122.403868
00178,381,37.748344,-122.424785
00179,304,37.787661,-122.436706
00180,195,37.784575,-122.432806
00181,48,37.774559,-122.398301
00182,348,37.800166,-122.442335
00183,1156,37.791266,-122.400376
00184,285,37.726112,-122.401938
00185,177,37.796336,-122.442092
00186,241,37.775686,-122.422600
00187,68,37.783217,-122.439793
00188,241,37.775117,-122.432768
00189,1360,37.770866,-122.397437
00190,1415,37.791350,-122.413897
00191,127,37.736929,-122.391132
00192,760,37.773923,-122.411879
00193,246,37.787807,-122.403763
00194,318,37.758452,-122.414662
00195,206,37.748659,-122.438142
00196,1151,37.810287,-122.477525
00197,321,37.780749,-122.408824
00198,1342,37.730453,-122.438464
00199,224,37.803173,-122.432221
00200,1359,37.781648,-122.422243
00201,77,37.789420,-122.395102
00202,225,37.767754,-122.404967
00203,574,37.778728,-122.428608
00204,304,37.794231,-122.400003
00205,1200,37.795362,-122.398211
00206,64,37.798115,-122.420427
00207,213,37.799281,-122.409164
00208,374,37.792126,-122.393715
00209,149,37.766095,-122.428991
00210,1034,37.773383,-122.409069
00211,105,37.755289,-122.421803
00212,428,37.786305,-122.409878
00213,167,37.789659,-122.413498
00214,144,37.712856,-122.452517
00215,117,37.776617,-122.426081
00216,251,37.767720,-122.429888
00217,85,37.790706,-122.402879
00218,1068,37.770725,-122.410718
00219,101,37.793812,-122.426462
00220,537,37.777308,-122.416098
00221,330,37.778186,-122.423385
00222,99,37.764143,-122.434988
00223,432,37.778589,-122.428544
00224,311,37.769298,-122.412144
00225,1412,37.781387,-122.459338
00226,321,37.770414,-122.453774
00227,250,37.768973,-122.427009
00228,156,37.790141,-122.422450
00229,49,37.734496,-122.406645
00230,230,37.782826,-122.424188
00231,990,37.776952,-122.415640
00232,1029,37.789645,-122.424069
00233,355,37.761823,-122.445499
00234,318,37.747250,-122.422475
00235,978,37.798278,-122.441101
00236,262,37.760927,-122.419930
00237,1254,37.779991,-122.428684
00238,74,37.788186,-122.417675
00239,1321,37.579334,-122.351021
00240,383,37.787844,-122.407520
00241,197,37.792858,-122.398381
00242,145,37.799200,-122.418274
00243,859,37.799919,-122.436020
00244,383,37.791815,-122.407304
00245,876,37.786145,-122.450099
00246,1080,37.605203,-122.396475
00247,1239,37.723575,-122.401846
00248,1322,37.788525,-122.402836
00249,179,37.786816,-122.398498
00250,301,37.785454,-122.428037
00251,466,37.766117,-122.429385
00252,998,37.778404,-122.405751
00253,215,37.792728,-122.421146
00254,349,37.792957,-122.400599
00255,261,37.788615,-122.436217
00256,184,37.780533,-122.403883
00257,46,37.763841,-122.392725
00258,128,37.787439,-122.405677
00259,38,37.788073,-122.399451
00260,164,37.790101,-122.400146
00261,168,37.784708,-122.404583
00262,69,37.777956,-122.394166
00263,455,37.789571,-122.403648
00264,443,37.784450,-122.408653
00265,481,37.780271,-122.413335
00266,17,37.765471,-122.414424
00267,215,37.796658,-122.405260
00268,1367,37.778943,-122.428545
00269,1411,37.787508,-122.404488
00270,1231,37.801887,-122.426382
00271,683,37.768952,-122.445050
00272,1432,37.782655,-122.470219
00273,122,37.749145,-122.427137
00274,633,37.794405,-122.393089
00275,22,37.696535,-122.392137
00276,136,37.772094,-122.436836
00277,221,37.764894,-122.424173
00278,158,37.803756,-122.451986
00279,222,37.797485,-122.410342
00280,1311,37.781789,-122.414671
00281,226,37.783743,-122.402221
00282,1248,37.780296,-122.416939
00283,199,37.778700,-122.393396
00284,1251,37.787799,-122.420410
00285,381,37.778898,-122.414682
00286,886,37.783366,-122.424902
00287,1248,37.788746,-122.413028
00288,258,37.765903,-122.428769
00289,161,37.820231,-122.337485
00290,157,37.775614,-122.425279
00291,20,37.779028,-122.410656
00292,49,37.789982,-122.390900
00293,430,37.755398,-122.419079
00294,24,37.799199,-122.437321
00295,200,37.790682,-122.432531
00296,1278,37.784310,-122.408912
00297,156,37.786406,-122.390530
00298,260,37.759890,-122.425715
00299,103,37.788787,-122.420342
00300,1071,37.773869,-122.408500
00301,630,37.795876,-122.405112
00302,216,37.776982,-122.404449
00303,1036,37.791939,-122.441307
00304,1427,37.797170,-122.426578
00305,133,37.788811,-122.398942
00306,21,37.772927,-122.412905
00307,930,37.797723,-122.408440
00308,362,37.765821,-122.431024
00309,209,37.781807,-122.393814
00310,66,37.782694,-122.397234
00311,1428,37.790643,-122.420766
00312,224,37.788701,-122.427067
00313,117,37.755554,-122.416777
00314,402,37.748320,-122.414481
00315,314,37.792293,-122.404104
00316,489,37.789447,-122.415531
00317,64,37.763443,-122.419175
00318,1167,37.783941,-122.419892
00319,233,37.782536,-122.427504
00320,989,37.786696,-122.402679
00321,310,37.781069,-122.417016
00322,1425,37.774023,-122.410490
00323,179,37.796240,-122.420194
00324,362,37.759251,-122.433104
00325,112,37.787809,-122.399184
00326,76,37.772544,-122.440667
00327,1065,37.784471,-122.431368
00328,397,37.782302,-122.419389
00329,124,37.772324,-122.414633
00330,405,37.786274,-122.405070
00331,1348,37.787401,-122.391304
00332,197,37.757185,-122.416727
00333,243,37.795529,-122.424300
00334,5,37.775200,-122.409877
00335,296,37.774234,-122.414085
00336,175,37.794028,-122.408359
00337,184,37.734316,-122.406404
00338,1201,37.774895,-122.410231
00339,163,37.779678,-122.393968
00340,283,37.784430,-122.421269
00341,589,37.765960,-122.431453
00342,1415,37.782874,-122.420802
00343,1037,37.784854,-122.435546
00344,1171,37.779647,-122.402719
00345,422,37.779878,-122.402930
00346,382,37.796411,-122.396919
00347,119,37.804399,-122.443724
00348,560,37.784972,-122.400347
00349,518,37.775571,-122.393871
00350,244,37.783911,-122.420739
00351,440,37.782703,-122.422408
00352,962,37.786683,-122.393816
00353,84,37.797338,-122.442342
00354,531,37.784630,-122.404331
00355,1145,37.788180,-122.425090
00356,1076,37.770022,-122.421648
00357,267,37.776880,-122.419585
00358,187,37.797791,-122.406584
00359,981,37.775204,-122.413134
00360,1207,37.744286,-122.404632
00361,132,37.773974,-122.408923
00362,358,37.774155,-122.417198
00363,934,37.751399,-122.425031
00364,151,37.793573,-122.423157
00365,463,37.786289,-122.411310
00366,433,37.770112,-122.422719
00367,416,37.775074,-122.413335
00368,642,37.769528,-122.424551
00369,429,37.790632,-122.420044
00370,1160,37.774099,-122.422490
00371,1035,37.780461,-122.394593
00372,80,37.786206,-122.424757
00373,218,37.758775,-122.476625
00374,1391,37.784965,-122.412789
00375,159,37.788580,-122.388139
00376,282,37.788406,-122.407678
00377,473,37.785946,-122.441982
00378,446,37.779197,-122.420207
00379,1076,37.799542,-122.436250
00380,591,37.785286,-122.410910
00381,742,37.774044,-122.422318
00382,197,37.786580,-122.398260
00383,273,37.800151,-122.425390
00384,94,37.781504,-122.415431
00385,1325,37.766465,-122.401859
00386,263,37.786135,-122.401661
00387,1017,37.783208,-122.449312
00388,528,37.779175,-122.406441
00389,77,37.789612,-122.397689
00390,419,37.785832,-122.406898
00391,1,37.769779,-122.402070
00392,23,37.786421,-122.400954
00393,973,37.768573,-122.407806
00394,865,37.795837,-122.436901
00395,378,37.764720,-122.426091
00396,1402,37.786588,-122.388916
00397,352,37.778571,-122.392214
00398,856,37.787359,-122.420784
00399,411,37.777186,-122.419403
00400,225,37.801097,-122.443540
00401,235,37.744491,-122.398418
00402,600,37.788408,-122.400656
00403,13,37.628924,-122.416666
00404,361,37.807980,-122.418268
00405,1115,37.789530,-122.397110
00406,859,37.781046,-122.447711
00407,110,37.791013,-122.399879
00408,1185,37.786286,-122.425185
00409,531,37.785981,-122.433698
00410,1060,37.797687,-122.408253
00411,1357,37.777271,-122.415936
00412,167,37.800294,-122.431135
00413,191,37.759534,-122.434908
00414,56,37.804340,-122.433124
00415,994,37.764328,-122.432871
00416,194,37.766075,-122.402095
00417,556,37.751737,-122.427439
00418,249,37.779364,-122.433542
00419,39,37.789615,-122.421741
00420,636,37.748150,-122.418940
00421,97,37.784182,-122.478386
00422,201,37.773009,-122.437377
00423,1008,37.776873,-122.398614
00424,467,37.788379,-122.409974
00425,1334,37.796698,-122.415566
00426,355,37.789143,-122.433862
00427,136,37.787349,-122.400617
00428,286,37.777553,-122.433113
00429,951,37.781413,-122.417186
00430,957,37.781959,-122.420344
00431,448,37.762769,-122.393356
00432,1307,37.791846,-122.411377
00433,128,37.787931,-122.409997
00434,1097,37.779344,-122.410752
00435,147,37.772490,-122.425478
00436,367,37.754017,-122.425502
00437,61,37.799319,-122.418523
00438,208,37.790438,-122.407351
00439,196,37.796020,-122.420045
00440,205,37.776774,-122.414211
00441,372,37.796305,-122.414073
00442,1304,37.779285,-122.401653
00443,445,37.752470,-122.419745
00444,1163,37.782292,-122.449917
00445,111,37.786394,-122.471951
00446,1390,37.785719,-122.403581
00447,929,37.785617,-122.436563
00448,311,37.773208,-122.422132
00449,173,37.794496,-122.396363
00450,38,37.779899,-122.415067
00451,95,37.777359,-122.413283
00452,304,37.600836,-122.390386
00453,354,37.779682,-122.423063
00454,223,37.785212,-122.400273
00455,1012,37.758984,-122.416935
00456,1113,37.777413,-122.392961
00457,173,37.586007,-122.362111
00458,723,37.761530,-122.435129
00459,1401,37.789189,-122.440675
00460,115,37.778735,-122.396732
00461,798,37.823821,-122.318458
00462,348,37.785001,-122.428796
00463,942,37.784630,-122.399809
00464,989,37.771101,-122.438233
00465,124,37.792003,-122.410257
00466,114,37.612915,-122.406670
00467,246,37.790063,-122.403865
00468,353,37.796487,-122.397062
00469,410,37.781855,-122.422063
00470,395,37.782695,-122.450236
00471,203,37.782185,-122.419121
00472,104,37.754388,-122.412087
00473,1038,37.805618,-122.421169
00474,357,37.777251,-122.413397
00475,276,37.764650,-122.428711
00476,212,37.784938,-122.398031
00477,90,37.792588,-122.394094
00478,1300,37.798033,-122.406657
00479,951,37.798214,-122.441829
00480,463,37.781870,-122.419083
00481,1029,37.785148,-122.403363
00482,308,37.790498,-122.422051
00483,1394,37.768625,-122.407834
00484,208,37.778748,-122.428566
00485,109,37.791150,-122.416778
00486,1345,37.781422,-122.400590
00487,526,37.799738,-122.427596
00488,425,37.769964,-122.420817
00489,108,37.788407,-122.414994
00490,254,37.790086,-122.424178
00491,111,37.795484,-122.402546
00492,421,37.775146,-122.409820
00493,304,37.772567,-122.468293
00494,375,37.790415,-122.405772
00495,363,37.775435,-122.413226
00496,710,37.787066,-122.418409
00497,184,37.801542,-122.448150
00498,383,37.771995,-122.422619
00499,576,37.790520,-122.421699
00500,12,37.796248,-122.434398
00501,719,37.779685,-122.407358
00502,1003,37.788649,-122.413328
00503,78,37.776324,-122.419931
00504,1304,37.626492,-122.401310
00505,260,37.787906,-122.403564
00506,1434,37.785322,-122.388100
00507,80,37.789114,-122.409631
00508,965,37.775982,-122.414461
00509,175,37.773855,-122.423724
00510,359,37.772319,-122.413466
00511,401,37.786251,-122.408772
00512,1362,37.792781,-122.403279
00513,942,37.781725,-122.393630
00514,208,37.790523,-122.399759
00515,331,37.774957,-122.446337
00516,633,37.784347,-122.404436
00517,1349,37.787029,-122.402669
00518,79,37.791951,-122.402278
00519,54,37.774553,-122.412651
00520,41,37.790104,-122.407974
00521,189,37.797738,-122.430562
00522,59,37.785558,-122.401240
00523,258,37.775889,-122.438049
00524,184,37.789292,-122.422127
00525,254,37.796968,-122.413305
00526,46,37.779414,-122.400935
00527,1370,37.596765,-122.386610
00528,379,37.777551,-122.438276
00529,858,37.789338,-122.430798
00530,183,37.795475,-122.442026
00531,79,37.783763,-122.432838
00532,182,37.787663,-122.400658
00533,13,37.783767,-122.405299
00534,1038,37.791040,-122.403919
00535,261,37.785778,-122.407761
00536,981,37.804927,-122.303210
00537,279,37.785628,-122.406138
00538,186,37.753255,-122.436519
00539,271,37.788425,-122.420213
00540,1384,37.778681,-122.396668
00541,89,37.769872,-122.419950
00542,306,37.749358,-122.418147
00543,68,37.785728,-122.421091
00544,436,37.798042,-122.404172
00545,597,37.788364,-122.418476
00546,157,37.793396,-122.400642
00547,1049,37.770440,-122.415811
00548,381,37.749476,-122.400777
00549,1090,37.789544,-122.421794
00550,443,37.783027,-122.420881
00551,994,37.788026,-122.435576
00552,256,37.782290,-122.418887
00553,150,37.793485,-122.392966
00554,340,37.794411,-122.396518
00555,359,37.782191,-122.396935
00556,97,37.786644,-122.401401
00557,1130,37.762424,-122.452158
00558,34,37.770419,-122.397411
00559,409,37.773689,-122.417946
00560,79,37.806070,-122.410094
00561,107,37.791146,-122.423835
00562,325,37.815211,-122.355834
00563,170,37.799543,-122.423832
00564,335,37.759430,-122.429415
00565,161,37.793532,-122.402505
00566,10,37.780416,-122.393878
00567,320,37.772047,-122.430347
00568,1119,37.767757,-122.420042
00569,901,37.795516,-122.440235
00570,126,37.778970,-122.414469
00571,232,37.793555,-122.395971
00572,320,37.780481,-122.466948
00573,1263,37.789631,-122.391913
00574,215,37.787165,-122.403309
00575,30,37.776991,-122.419705
00576,1268,37.775677,-122.437966
00577,254,37.790151,-122.403924
00578,1325,37.787702,-122.411149
00579,691,37.770423,-122.422342
00580,432,37.787557,-122.399981
00581,601,37.770357,-122.422592
00582,109,37.796552,-122.395534
00583,250,37.775444,-122.401706
00584,595,37.789276,-122.411925
00585,183,37.767109,-122.447370
00586,1009,37.782080,-122.410098
00587,1149,37.791822,-122.405253
00588,1153,37.795690,-122.426926
00589,1357,37.773532,-122.418210
00590,545,37.770289,-122.425420
00591,268,37.765176,-122.447971
00592,64,37.794214,-122.430020
00593,565,37.801725,-122.414983
00594,10,37.782787,-122.421584
00595,370,37.786408,-122.393255
00596,1424,37.781085,-122.463209
00597,292,37.801100,-122.426438
00598,1183,37.804688,-122.421032
00599,1167,37.770193,-122.419045
00600,877,37.788341,-122.422928
00601,432,37.764699,-122.425944
00602,100,37.767689,-122.435681
00603,392,37.749655,-122.397937
00604,136,37.770568,-122.403664
00605,373,37.768875,-122.412348
00606,925,37.793441,-122.400741
00607,131,37.785487,-122.425051
00608,1429,37.775733,-122.418413
00609,250,37.778903,-122.428542
00610,116,37.775496,-122.416062
00611,229,37.780239,-122.417757
00612,92,37.786529,-122.418187
00613,166,37.776763,-122.415476
00614,1204,37.791921,-122.399750
00615,89,37.796166,-122.423606
00616,82,37.764845,-122.426523
00617,1055,37.766262,-122.401930
00618,922,37.641961,-122.443961
00619,24,37.775975,-122.414330
00620,261,37.795521,-122.419347
00621,34,37.820361,-122.336212
00622,325,37.784972,-122.412613
00623,202,37.779305,-122.406742
00624,116,37.778761,-122.430219
00625,137,37.778798,-122.423399
00626,35,37.755539,-122.416795
00627,434,37.786585,-122.408434
00628,432,37.782975,-122.396773
00629,986,37.786354,-122.423676
00630,996,37.775682,-122.412808
00631,228,37.762916,-122.415075
00632,630,37.788146,-122.399811
00633,226,37.787239,-122.425286
00634,1170,37.789524,-122.415211
00635,1367,37.773968,-122.408838
00636,370,37.770437,-122.422382
00637,43,37.768288,-122.405825
00638,567,37.765101,-122.419529
00639,272,37.769116,-122.420102
00640,188,37.795186,-122.398777
00641,1061,37.798663,-122.408340
00642,120,37.766670,-122.401665
00643,1352,37.801407,-122.401682
00644,59,37.782906,-122.447363
00645,331,37.800947,-122.430969
00646,157,37.775090,-122.421527
00647,369,37.776150,-122.422883
00648,404,37.775717,-122.412891
00649,1384,37.787358,-122.402726
00650,397,37.761057,-122.432700
00651,306,37.785359,-122.409570
00652,1062,37.773385,-122.422253
00653,160,37.780358,-122.394610
00654,209,37.783271,-122.402856
00655,1438,37.797972,-122.406235
00656,12,37.766273,-122.401944
00657,379,37.774288,-122.398579
00658,1199,37.780928,-122.389778
00659,27,37.805037,-122.448359
00660,174,37.769457,-122.416181
00661,610,37.770080,-122.443657
00662,318,37.770169,-122.422485
00663,259,37.769520,-122.417043
00664,304,37.787606,-122.428493
00665,1040,37.776693,-122.438111
00666,603,37.782745,-122.422630
00667,888,37.774415,-122.410772
00668,1061,37.789692,-122.420440
00669,38,37.774184,-122.391523
00670,1387,37.788284,-122.402792
00671,335,37.799033,-122.442612
00672,1381,37.778880,-122.421951
00673,228,37.780971,-122.393361
00674,301,37.787006,-122.404728
00675,256,37.748213,-122.420192
00676,388,37.778803,-122.422029
00677,142,37.797924,-122.427663
00678,237,37.764450,-122.407485
00679,379,37.783648,-122.422700
00680,25,37.757717,-122.407847
00681,356,37.766467,-122.423964
00682,76,37.777654,-122.403501
00683,233,37.789522,-122.422436
00684,588,37.767178,-122.428857
00685,431,37.781581,-122.404898
00686,1349,37.782546,-122.403476
00687,312,37.748138,-122.418368
00688,37,37.766282,-122.424309
00689,350,37.783878,-122.424398
00690,503,37.773973,-122.437607
00691,77,37.788640,-122.394418
00692,1250,37.778301,-122.391767
00693,609,37.760535,-122.445352
00694,432,37.773925,-122.411845
00695,874,37.756959,-122.423499
00696,944,37.800425,-122.431363
00697,1075,37.774506,-122.414089
00698,1188,37.777806,-122.421456
00699,526,37.800046,-122.417649
00700,1154,37.778871,-122.414907
00701,81,37.777800,-122.406641
00702,191,37.788630,-122.420923
00703,305,37.809431,-122.370474
00704,286,37.773679,-122.424754
00705,122,37.578003,-122.321567
00706,1156,37.776705,-122.401650
00707,466,37.781485,-122.405006
00708,150,37.782792,-122.409427
00709,51,37.788768,-122.427887
00710,11,37.766328,-122.428854
00711,491,37.769719,-122.425576
00712,350,37.791081,-122.415902
00713,275,37.756656,-122.421058
00714,172,37.785708,-122.429152
00715,982,37.792058,-122.437284
00716,551,37.731570,-122.439919
00717,1307,37.793549,-122.401394
00718,677,37.787076,-122.411300
00719,247,37.763213,-122.424090
00720,233,37.768497,-122.427748
00721,1399,37.789933,-122.425921
00722,1285,37.804061,-122.426092
00723,138,37.779858,-122.389884
00724,403,37.778448,-122.418269
00725,1135,37.758436,-122.405066
00726,206,37.765135,-122.418299
00727,1256,37.795382,-122.426538
00728,784,37.775925,-122.406802
00729,934,37.780915,-122.464305
00730,583,37.766609,-122.405318
00731,609,37.805467,-122.414860
00732,390,37.677070,-122.388572
00733,1025,37.779479,-122.415071
00734,1411,37.761361,-122.446480
00735,76,37.793647,-122.410991
00736,197,37.787180,-122.397570
00737,34,37.795818,-122.426813
00738,342,37.779002,-122.428700
00739,359,37.758760,-122.416911
00740,371,37.815367,-122.371357
00741,1283,37.785922,-122.424835
00742,1035,37.788848,-122.400923
00743,57,37.731685,-122.429869
00744,441,37.766894,-122.424308
00745,113,37.780656,-122.469993
00746,265,37.792904,-122.410351
00747,523,37.785786,-122.401267
00748,65,37.773421,-122.439195
00749,230,37.792653,-122.403547
00750,229,37.762145,-122.435175
00751,1378,37.777188,-122.416691
00752,1165,37.789586,-122.413072
00753,201,37.786560,-122.406530
00754,1353,37.771089,-122.414977
00755,256,37.791928,-122.421014
00756,973,37.764342,-122.432649
00757,1244,37.772746,-122.402865
00758,673,37.770429,-122.422559
00759,963,37.787637,-122.421567
00760,36,37.781037,-122.388591
00761,1244,37.788063,-122.416362
00762,1144,37.682598,-122.389074
00763,424,37.789864,-122.423931
00764,391,37.798363,-122.401978
00765,322,37.794725,-122.403060
00766,597,37.763408,-122.392436
00767,1239,37.792904,-122.394412
00768,177,37.783538,-122.421073
00769,230,37.767553,-122.422056
00770,247,37.775705,-122.402908
00771,210,37.781234,-122.459616
00772,120,37.778939,-122.428444
00773,1166,37.797423,-122.398155
00774,402,37.769934,-122.422428
00775,572,37.772104,-122.423210
00776,584,37.748468,-122.416129
00777,440,37.797655,-122.429749
00778,255,37.787786,-122.421889
00779,90,37.717558,-122.411450
00780,210,37.781162,-122.415504
00781,546,37.791427,-122.406817
00782,122,37.772414,-122.414441
00783,309,37.779045,-122.428657
00784,1024,37.790036,-122.404502
00785,222,37.774037,-122.437429
00786,154,37.786902,-122.402871
00787,593,37.765392,-122.414823
00788,84,37.782059,-122.447380
00789,1345,37.767405,-122.433897
00790,231,37.786430,-122.399361
00791,211,37.783321,-122.417666
00792,1232,37.766619,-122.401922
00793,567,37.769821,-122.422917
00794,409,37.783017,-122.442656
00795,153,37.770378,-122.403629
00796,278,37.786467,-122.415415
00797,496,37.789524,-122.398251
00798,168,37.796868,-122.447112
00799,1329,37.784400,-122.404602
00800,4,37.773967,-122.462241
00801,124,37.784382,-122.390935
00802,204,37.795779,-122.423028
00803,201,37.795008,-122.441904
00804,282,37.776525,-122.417557
00805,305,37.797510,-122.425199
00806,289,37.755556,-122.416685
00807,1045,37.773917,-122.431697
00808,387,37.776905,-122.421316
00809,178,37.769512,-122.411488
00810,6,37.777873,-122.423022
00811,136,37.772060,-122.419301
00812,508,37.784544,-122.432847
00813,907,37.805190,-122.424606
00814,1049,37.764884,-122.402407
00815,161,37.801084,-122.425989
00816,546,37.752632,-122.390707
00817,1237,37.766064,-122.462998
00818,568,37.773821,-122.408748
00819,404,37.786324,-122.408955
00820,231,37.783253,-122.420995
00821,1358,37.780338,-122.416873
00822,1384,37.788657,-122.400287
00823,210,37.798962,-122.437391
00824,1095,37.778052,-122.391576
00825,65,37.791420,-122.421948
00826,77,37.777693,-122.415985
00827,301,37.771750,-122.411470
00828,149,37.775477,-122.389879
00829,59,37.778779,-122.428491
00830,189,37.775588,-122.418832
00831,151,37.790144,-122.394512
00832,1289,37.768268,-122.405709
00833,195,37.765780,-122.435687
00834,192,37.769697,-122.424934
00835,1378,37.630873,-122.404341
00836,1277,37.795810,-122.401448
00837,1386,37.782216,-122.420594
00838,1213,37.766096,-122.430193
00839,191,37.782051,-122.416916
00840,296,37.782273,-122.410964
00841,119,37.779254,-122.438589
00842,86,37.788604,-122.415151
00843,875,37.773921,-122.408309
00844,1336,37.789607,-122.421043
00845,221,37.761209,-122.430160
00846,1364,37.766700,-122.395373
00847,923,37.772731,-122.418797
00848,195,37.788023,-122.410054
00849,416,37.783186,-122.393987
00850,1111,37.784590,-122.422528
00851,176,37.600533,-122.383473
00852,241,37.761050,-122.431985
00853,163,37.773791,-122.424318
00854,313,37.786918,-122.418249
00855,537,37.783637,-122.414580
00856,560,37.799282,-122.418336
00857,995,37.798542,-122.402244
00858,1122,37.797331,-122.418523
00859,412,37.781157,-122.466452
00860,534,37.786747,-122.412817
00861,1156,37.787376,-122.398706
00862,282,37.785825,-122.413164
00863,33,37.774882,-122.410008
